year,province,valid_votes,name,cand_number,cand_votes
2024,Bali,2483353,Ir. I WAYAN SEDANG,12,21024
2024,Bali,2483353,"I WAYAN SUKAYASA, S.H., M.I. Kom.",13,16011
2024,Bali,2483353,"MADE WIDHI DHARMA, S.E., Ak., M.Sí.",14,15766
2024,Bali,2483353,NI LUH PUTU ARY PERTAMI DJELANTIK,15,377152
2024,Bali,2483353,"PUTU WAHYU WIDIARTANA, S.H., M.H.",16,15451
2024,Bali,2483353,SHRI I GUSTI NGURAH ARYA WEDAKARNA MAHENDRADATTA WEDASTERAPUTRA SUYASA,17,378300
2024,Banten,5745213,H. ABDI SUMAITHI,1,568577
2024,Banten,5745213,"ADE FALI, S.E.. M.M.",2,182106
2024,Banten,5745213,"HI ADE YULIASIH, S.H., M.Kn.",3,443036
2024,Banten,5745213,H. AHMAD SUBADRI,4,428478
2024,Banten,5745213,ANANTA WAHANA,5,279986
2024,Banten,5745213,ANDIARA APRILIA HIKMAT. S.I.Kom.,6,1049928
2024,Banten,5745213,TB. BASUNI,7,111087
2024,Banten,5745213,"Dra. H. CEPI SAFRUL ALAM, M.SI.",8,109487
2024,Banten,5745213,"H. DANI SAMIUN, S.H.",9,177124
2024,Banten,5745213,DEDEN ZAENUL FARHAN,10,263293
2024,Banten,5745213,GUNAWAN S,11,63158
2024,Banten,5745213,HABIB ALI ALWI,12,488317
2024,Banten,5745213,H. ICHSAN HS,13,109765
2024,Banten,5745213,"Des. H. IDRIS JAMRONL, M.SI.",14,79777
2024,Banten,5745213,JULIANTO S.H.. M.H.,15,139415
2024,Banten,5745213,KHOERUN HUDA,16,84529
2024,Banten,5745213,LINDUNG GURNING,17,71197
2024,Banten,5745213,"H. MIPTAHUDDIN, S.T.. M.T.",18,89416
2024,Banten,5745213,MOCHAMMAD FARID DERMAWAN,19,224445
2024,Banten,5745213,"K.H. MUNAWIR, S.H, M.Pd.",20,74576
2024,Banten,5745213,"H. PUJIYANTO, S.E., M.M",21,197682
2024,Banten,5745213,"H. SURTAWLIAYA, S.Pd., M.Si.",22,155085
2024,Banten,5745213,"Dr. H. TB. M. ALL RIDHO AZHARI, S.H. M.H., M.I. Kom",23,256450
2024,Banten,5745213,"MARITON SIMANJUNTAR, S.E., S.H.",24,98299
2024,Bengkulu,1141196,"H. ABDUL KHARIS MA'MUN, S.H.",1,61833
2024,Bengkulu,1141196,"H. AHMAD KANEDI, S.H., M.H.",2,87032
2024,Bengkulu,1141196,ANDRIAN WAHYUDI,3,15921
2024,Bengkulu,1141196,"DEF TRI HARDIANTO, S.I.P.",4,20661
2024,Bengkulu,1141196,"apt. DESTITA KHAIRILISANI, S.Farm., M.S.M.",5,201888
2024,Bengkulu,1141196,EDI AGUSDIN,6,10
2024,Bengkulu,1141196,"ELISA ERMASARI, S.Mn.",7,325842
2024,Bengkulu,1141196,"Dr. Ir. H. IMRON ROSYADI, M.M., M.Si.",8,73101
2024,Bengkulu,1141196,"Hj. LENI HARYATI JOHN LATIEF, S.E., M.Si.",9,129045
2024,Bengkulu,1141196,PATRICE RIO CAPELLA,10,26568
2024,Bengkulu,1141196,"Dr. H. RAHIMAN DANI, M.A.",11,59727
2024,Bengkulu,1141196,SULTAN B. NAJAMUDIN,12,129495
2024,D.I.Yogyakarta,2299569,"Ir. AHMAD SYAUQI SOERATNO, M.M.",1,398903
2024,D.I.Yogyakarta,2299569,H. A. KHUDHORI,2,202423
2024,D.I.Yogyakarta,2299569,Ir. CINDE LARAS YULIANTO,3,36058
2024,D.I.Yogyakarta,2299569,GUSTI KANJENG RATU HEMAS,4,777912
2024,D.I.Yogyakarta,2299569,"Dr. H. HILMY MUHAMMAD, M.A.",5,323080
2024,D.I.Yogyakarta,2299569,R.A. YASHINTA SEKARWANGI MEGA,6,470211
2024,D.I.Yogyakarta,2299569,"SINDU KURNIAWAN, S.E.",7,14064
2024,D.I.Yogyakarta,2299569,Drs. TRISNO SUNARD!,8,35063
2024,D.I.Yogyakarta,2299569,"Dr. H. TUGIMAN, S.H. . M.SI",9,41855
2024,DKI Jakarta,5613949,ACHMAD AZRAN,1,456247
2024,DKI Jakarta,5613949,"ALWIYAH AHMAD, S.H.. M.H.",2,252341
2024,DKI Jakarta,5613949,ARDI PUTRA BARAMULI,3,208656
2024,DKI Jakarta,5613949,"A. SYAMSUL ZAKARIA, S.H., M.H.",4,119015
2024,DKI Jakarta,5613949,"CHRISTIANTO SURYOWIBOWO, S.E., M.E.",5,103175
2024,DKI Jakarta,5613949,"Prof. Dr. H. DAILAMI FIRDAUS, S.H., LL.M.",6,613721
2024,DKI Jakarta,5613949,"DARMAN SAIDI SIAHAAN, S.H., M.H.",7,107409
2024,DKI Jakarta,5613949,ENDANG WIDURI,8,123868
2024,DKI Jakarta,5613949,"FAHIRA IDRIS, S.E., M.H.",9,745841
2024,DKI Jakarta,5613949,Hj. HAPPY DJAROT,10,656815
2024,DKI Jakarta,5613949,ILYAS,11,212814
2024,DKI Jakarta,5613949,"H. MADANI B. H. MADALI, S.Sos.. M.Si.",12,315784
2024,DKI Jakarta,5613949,"H. MUSTOPA MURTADO, S.E.",13,92298
2024,DKI Jakarta,5613949,"H. PARDI, S.H.",14,92275
2024,DKI Jakarta,5613949,"St. RAMSES BUTAR BUTAR, S.H., M.Kn.",15,215685
2024,DKI Jakarta,5613949,"Dr. Hj. RENY HALIDA I. M., S.H., M.H.",16,190903
2024,DKI Jakarta,5613949,"SLAMET ABADI, S.E. Ak., CA.. CPA.",17,26510
2024,DKI Jakarta,5613949,SYAIFUDDIN,18,195366
2024,DKI Jakarta,5613949,"Hj. SYAMSIDAR SIREGAR, S.I.P.",19,101180
2024,DKI Jakarta,5613949,"H. SYARIEF HIDAYATULLOH, S.E.",20,52146
2024,DKI Jakarta,5613949,"SYIFA AWALIA, S.Pd.I., S.E.Sy., M.M.",21,146596
2024,DKI Jakarta,5613949,"Prof. Dr. Hj. SYLVANA MURNI, S.H., M.Si.",22,436923
2024,DKI Jakarta,5613949,Ir. TENGKU MUHAMMAD NURHAFIDZ,23,38336
2024,DKI Jakarta,5613949,"Dr. dr. ULLA NUCHRAWATY, M.M.",24,28367
2024,DKI Jakarta,5613949,"Dr. (c). ZECKY ANDY ALATAS, S.H., M.H.",25,81678
2024,Gorontalo,774606,ANA SUPRIYANA ABDUL HAMID. S.H.. M.Kn.,1,45586
2024,Gorontalo,774606,"DEWI SARTIKA HEMETO, S.E.",2,59171
2024,Gorontalo,774606,Prof. Dr. Ir. FADEL MUHAMMAD,3,242732
2024,Gorontalo,774606,HENGKI MALIKI,4,11866
2024,Gorontalo,774606,"JAMALUDDIN K. MOOWAGO, S.Kom.",5,7470
2024,Gorontalo,774606,H. JASIN U. DILO,6,63904
2024,Gorontalo,774606,RAMMIJATI JAHJA,7,85146
2024,Gorontalo,774606,"RONALD S. BIDJUNI, 5.5n.",8,20911
2024,Gorontalo,774606,dr. KUSLIYANTO MONOARRA,9,31887
2024,Gorontalo,774606,"Hi. SYARIR MBUINCA, S.PJ.T., S.E., M.M.",10,101992
2024,Gorontalo,774606,H. TONNY S.JUNUS,11,57807
2024,Gorontalo,774606,"H. YUSRIM. HELINGO, S.E., M.M.",12,16134
2024,Jambi,1821475,H. ABU BAKAR JAMALIA,1,140945
2024,Jambi,1821475,"DARMAWAN, S.E.",2,66469
2024,Jambi,1821475,"EDI ENDRA, S.P.",3,81128
2024,Jambi,1821475,Dra. HI. ELVIANA. M.SI,4,291334
2024,Jambi,1821475,"H. ERWAN, S.E., M.Si.",5,63491
2024,Jambi,1821475,"HAMID, S Sos.",6,35118
2024,Jambi,1821475,"HERI KUSNADI, M.Kom.",7,54006
2024,Jambi,1821475,IVANDA AWALINA FIRDAUSI SUKANDAR,8,272892
2024,Jambi,1821475,"H. LUKMAN, S.Pd., M. Pd.",9,81131
2024,Jambi,1821475,"M. SUM INDRA, S.E., M.M.S.I.",10,166140
2024,Jambi,1821475,"H. M. SYUKUR, S.H., M.H.",11,237540
2024,Jambi,1821475,"H. MUHAMMAD NUH, S.Ag.",12,37147
2024,Jambi,1821475,"MUSMULYADI, S.H.I.",13,19769
2024,Jambi,1821475,PETRUS HILMAN DAPOT TUAH PURBA,14,90197
2024,Jambi,1821475,"RIA MAYANG SARI, S.H., M.H.",15,108484
2024,Jambi,1821475,"RUDI ARDIANSYAH, S.H.",16,49016
2024,Jambi,1821475,SABAT NASE INDALLAH JAIS,17,15216
2024,Jambi,1821475,"WALINI, S.I.Kom.",18,11452
2024,Jawa Barat,23733601,"AA ADE KADARISMAN, S.SoS., M.T.",1,892699
2024,Jawa Barat,23733601,"AANYA RINA CASMAYANTI, S.E.",2,1976561
2024,Jawa Barat,23733601,ABAS ABDUL JALIL,3,364954
2024,Jawa Barat,23733601,"H. ACENG HM FIKRI, S.Ag.",4,1128912
2024,Jawa Barat,23733601,"H. ADIL MAKMUR SANTOSA, S.Pd., M.Si.",5,307365
2024,Jawa Barat,23733601,"Dr. AEP SAEPUDIN MUHTAR, M. Sos.",6,648891
2024,Jawa Barat,23733601,"AGITA NURFIANTI, S.Psi.",7,1168837
2024,Jawa Barat,23733601,A IRWAN BOLA,8,548244
2024,Jawa Barat,23733601,"AJI SAPTAJI, S.H.I., M.E.Sy.",9,136804
2024,Jawa Barat,23733601,ALFIANSYAH KOMENG,10,5399699
2024,Jawa Barat,23733601,"K.H. AMANG SYAFRUDIN, M.M.",11,108516
2024,Jawa Barat,23733601,"AMBU USDEK KANIAWATI, S.Sos.",12,80294
2024,Jawa Barat,23733601,"ANDRI PERKASA KANTAPRAWIRA, S.I.P, M.M.",13,67433
2024,Jawa Barat,23733601,ANNIDA ALLIVIA,14,899370
2024,Jawa Barat,23733601,A OGI SOS,15,333793
2024,Jawa Barat,23733601,ARIF RAHMAN HIDAYAT,16,385065
2024,Jawa Barat,23733601,A TAUPIK HIDAYAT,17,235323
2024,Jawa Barat,23733601,K.H. A WAWAN GHOZALI,18,352776
2024,Jawa Barat,23733601,"BIBEN FIKRIANA, S.Kep., Ners., M. Kep.",19,191997
2024,Jawa Barat,23733601,"BUDIVANTO, S.Pi.",20,222921
2024,Jawa Barat,23733601,"BUDIYONO, S.P.",21,88528
2024,Jawa Barat,23733601,DEDE AMAR,22,557103
2024,Jawa Barat,23733601,"DEDI RUDIANSYAH, S.T.",23,29729
2024,Jawa Barat,23733601,"DENDA ALAMSYAH, S.T.",24,154678
2024,Jawa Barat,23733601,"DENI RUSYNIADI, S.Ag.",25,196894
2024,Jawa Barat,23733601,DIAN RAHADIAN,26,69303
2024,Jawa Barat,23733601,DJUMONO,27,195831
2024,Jawa Barat,23733601,"EDI KUSDIANA, S.A.P., M.M.",28,104229
2024,Jawa Barat,23733601,Ir. ELAN HERYANTO,29,116126
2024,Jawa Barat,23733601,"Dra. Ir. Hj. ENI SUMARNI, M.Kes.",30,285179
2024,Jawa Barat,23733601,"ERNAWATY TAMPUBOLON, S.T., M.Th.",31,257636
2024,Jawa Barat,23733601,"Dr. HAIDAN, S.Pd.I., S.H., M.Ag.",32,181347
2024,Jawa Barat,23733601,"HENDRIK KURNIAWAN, S.Pd.I.",33,156768
2024,Jawa Barat,23733601,"Dr. Hj. IFA FAIZAH ROHMAH, M.Pd.",34,593202
2024,Jawa Barat,23733601,"IMAM SOLAHUDIN, S.T., S.Ag., M.Si.",35,173248
2024,Jawa Barat,23733601,"IMAM SUGIARTO, S.H.",36,29859
2024,Jawa Barat,23733601,"JAHENOS SARAGIH, S.Th., M.Th., M.M.",37,74750
2024,Jawa Barat,23733601,"JAJANG KURNIA, S.Sos., M.Si.",38,362485
2024,Jawa Barat,23733601,JIHAN FAHIRA,39,1823907
2024,Jawa Barat,23733601,MUHAMAD DAWAM,40,158492
2024,Jawa Barat,23733601,MUHAMMAD MURTADLOILLAH,41,189815
2024,Jawa Barat,23733601,"Drs. MUHAMMAD YAMIN, M.H.",42,247675
2024,Jawa Barat,23733601,MULYADI ELHAN ZAKARIA,43,19115
2024,Jawa Barat,23733601,"RIA SUGIAT, S.H.",44,57031
2024,Jawa Barat,23733601,RIFKI KARTINI,45,244244
2024,Jawa Barat,23733601,ROBBY MAULANA ZULKARNAEN,46,52268
2024,Jawa Barat,23733601,RUSDI HIDAYAT,47,36135
2024,Jawa Barat,23733601,"Dr. SITTI HIKMAWATTY, S.ST., M.Pd.",48,138446
2024,Jawa Barat,23733601,"Dr. Drs. SONNY HERSONA GW, M.M",49,63049
2024,Jawa Barat,23733601,Drs. H. SURATTO SISWODIHARDJO,50,175014
2024,Jawa Barat,23733601,Dr. SUROYO,51,50200
2024,Jawa Barat,23733601,"TEDY GIANTARA, S.T.",52,113324
2024,Jawa Barat,23733601,WAWAN DEDE AMUNG SUTARYA,53,180484
2024,Jawa Barat,23733601,"YUNITA DIAN SUWANDARI, S.T., M.M., M.T.",54,107053
2024,Jawa Tengah,18460060,"Dr. H. ABDUL KHOLIK, S.H., M.Si.",1,2160
2024,Jawa Tengah,18460060,AGUS MUJAYANTO,2,941268
2024,Jawa Tengah,18460060,"AHMAD BALICH MU'AIDI, S.Pd.I.",3,784666
2024,Jawa Tengah,18460060,"Ir. H. BAMBANG SUTRISNO, M.M.",4,1520105
2024,Jawa Tengah,18460060,"CASYTHA A. KATHMANDU, S.E.",5,3567
2024,Jawa Tengah,18460060,"DENTY EKA WIDI PRATIWI, S.E., M.H.",6,1929
2024,Jawa Tengah,18460060,Ir. JOKO DALMADYO,7,575779
2024,Jawa Tengah,18460060,"KODIRIN, S.H., M.M.",8,447780
2024,Jawa Tengah,18460060,LAMAATUS SHOBAH DIMYATI ROIS,9,1083182
2024,Jawa Tengah,18460060,"Dr.H.MUHDI,S.H.,M.Hum",10,1628507
2024,Jawa Tengah,18460060,TAJ YASIN,11,3821699
2024,Jawa Timur,20290187,AA. AHMAD NAWARDI,1,3281105
2024,Jawa Timur,20290187,"Ir. H. AA LA NYALA MAHMUD MATTALITTI, M.HP",2,3132076
2024,Jawa Timur,20290187,"ABDUL QADIR AMIR HARTONO, S.E., S.H., M.H.",3,1429865
2024,Jawa Timur,20290187,"ADILLA AZIS, S.E.",4,1955615
2024,Jawa Timur,20290187,"Ir. H. AGUS RAHARDJO, MSc.M.",5,2205069
2024,Jawa Timur,20290187,Drs. AYUB KHAN,6,1465714
2024,Jawa Timur,20290187,BAMBANG HARIANTO,7,444543
2024,Jawa Timur,20290187,"CATUR RUDI UTANTO, S.SOS.",8,398249
2024,Jawa Timur,20290187,DODDY DWI NUGROHO,9,184431
2024,Jawa Timur,20290187,KONDANG KUSUMANING AYU,10,2542036
2024,Jawa Timur,20290187,KUNJUNG WAHYUDI,11,184127
2024,Jawa Timur,20290187,Dr. LIA ISTIFHAMA,12,2739123
2024,Jawa Timur,20290187,"MOHAMMAD TRIJANTO. S.H., M.M., M.H",13,328234
2024,Kalimantan Barat,2884393,"BRIDE SURYANUS ALLORANTE, S.T., M.M., M.T.",1,191334
2024,Kalimantan Barat,2884393,"DrS. CHRISTIANDY SANJAYA, S.E., M.M.",2,243856
2024,Kalimantan Barat,2884393,"Drs. CORNELIUS KIMHA, M.Si.",3,153816
2024,Kalimantan Barat,2884393,DAUD YORDAN,4,527697
2024,Kalimantan Barat,2884393,DAVID OENDOEN,5,89197
2024,Kalimantan Barat,2884393,"DOMINIKUS OKBERTUS SRIKUJAM, S.Sos., M.Sos.",6,35076
2024,Kalimantan Barat,2884393,"Hj. ERLINAWATI, S.H., M.A.P.",7,369961
2024,Kalimantan Barat,2884393,FACHRUDIN DARAJAT SIREGAR,8,77684
2024,Kalimantan Barat,2884393,"MAKARIUS SINTONG, S.H., M.H.",9,45903
2024,Kalimantan Barat,2884393,"MARIA GORETI, S.SoS.,.M.Si.",10,276562
2024,Kalimantan Barat,2884393,"MAURITIUS ARYA TANJUNGPURA, S.Sos.",11,42653
2024,Kalimantan Barat,2884393,"H. PENSONG, S.E., M.Si.",12,96224
2024,Kalimantan Barat,2884393,"Hj. RUBAETI ERLITA, S.Sos.I., S.H.",13,235730
2024,Kalimantan Barat,2884393,"SYARIF MELVIN, S.H.",14,399273
2024,Kalimantan Barat,2884393,"Drs. T.T.A. NYARONG, M.Si.",15,45397
2024,Kalimantan Barat,2884393,"TUKIRIN SURYO ADINAGORO, S.E.",16,54030
2024,Kalimantan Selatan,2107817,"ANTUNG FATMAWATI, S.T.",1,145739
2024,Kalimantan Selatan,2107817,"H. GUSTI FARID HASAN AMAN, S.E., A.Kt., M.B.A.",2,301738
2024,Kalimantan Selatan,2107817,"HABIB HAMID ABDULLAH, S.H., M.H.",3,269903
2024,Kalimantan Selatan,2107817,"H. HABIB UMAR AL IDRUS, S.M.",4,258284
2024,Kalimantan Selatan,2107817,HABIB ZAKARIA BAHASYIM,5,415223
2024,Kalimantan Selatan,2107817,"Dr. H PANGERAN SYARIF ABDURRAHMAN BAHASYIM, M.M. HABIB BANUA.",6,236484
2024,Kalimantan Selatan,2107817,"MUHAMMAD HIDAYATTOLLAH, S.Pd.",7,314979
2024,Kalimantan Selatan,2107817,"H. MUHAMMAD YAMIN, I.E.",8,71539
2024,Kalimantan Selatan,2107817,"NANIK HAYATI, S.Sos.",9,93928
2024,Kalimantan Tengah,1330826,"Dr. AGUSTIN TERAS NARANG, S.H.",1,366226
2024,Kalimantan Tengah,1330826,"H. AMANTO SURYA LANGKA, Lc.",2,89825
2024,Kalimantan Tengah,1330826,"BELLA BRITTANI BAHAT, S.T.",3,111310
2024,Kalimantan Tengah,1330826,"dr. Hj. ERNI DARYANTI, M. Biomed.",4,168413
2024,Kalimantan Tengah,1330826,HABIB SAYID ABI NAZAR ALHABSYI,5,113685
2024,Kalimantan Tengah,1330826,"H SITI ASEANTI, S. ST., M. Keb.",6,118892
2024,Kalimantan Tengah,1330826,"Dr. Hj. ISWANTI DARWAN ALI, S.E., M.M.",7,90263
2024,Kalimantan Tengah,1330826,"Dr. PERDIE M. YOSEPH, M.A.",8,102613
2024,Kalimantan Tengah,1330826,HABIB SAID ABDURRAHMAN,9,169599
2024,Kalimantan Timur,1900969,"ABDUL JAWAD, 8.M. M.M.",1,98806
2024,Kalimantan Timur,1900969,AJ MIRNI MAWARNI 8.T. M.M.,2,188193
2024,Kalimantan Timur,1900969,"H. ANDI FATHUL KHAIR, 8.808.",3,48084
2024,Kalimantan Timur,1900969,"Dr. dr. ANDI 8ORYAN HABDAM, 8p.N.",4,179346
2024,Kalimantan Timur,1900969,"ADt. A. ZALDY IRZA PAHLEVY ABDURRASYID, S.SL., M.Farm.",5,28496
2024,Kalimantan Timur,1900969,"Ir. H. BAMBANG SUSILO, M.M.",6,61246
2024,Kalimantan Timur,1900969,"ir. H. EMIR MOE18, M.Sc.",7,124566
2024,Kalimantan Timur,1900969,K.H. FAHRUR RAZI,8,84834
2024,Kalimantan Timur,1900969,"HABIB AHMAD BAHASYIM, 8.E., M.M.",9,114871
2024,Kalimantan Timur,1900969,"H. JAFAR ABDUL GAFFAR, 8.Sos., M.H.",10,38683
2024,Kalimantan Timur,1900969,"KAMAL HARPA, S.Sos.",11,18428
2024,Kalimantan Timur,1900969,"H. MUHAMMAD FATHUR RAHMAN AL KUTAI, S.H., M.H.",12,114591
2024,Kalimantan Timur,1900969,"H. NANANG SULAIMAN, S.E.",13,86763
2024,Kalimantan Timur,1900969,NASPI ARSYAD,14,103367
2024,Kalimantan Timur,1900969,"Dr. H. RENDI SUSISWO ISMAIL, S.H., M.H.",15,75018
2024,Kalimantan Timur,1900969,"SINTA ROSMA YENTI, S.A.P.",16,219819
2024,Kalimantan Timur,1900969,Mayjen TNI (Purn) SOBDARMO,17,40312
2024,Kalimantan Timur,1900969,"BUMADI, S.Sos.",18,8528
2024,Kalimantan Timur,1900969,"Dt. YULIANUS HENOCK SUMUAL, S.H., M Si.",19,140044
2024,Kalimantan Timur,1900969,"ZAINAL ARIFIN, A.Md., Kep.",20,129974
2024,Kalimantan Utara,372937,"ABD. DJALI FATAH, S.H., M.M.",1,18996
2024,Kalimantan Utara,372937,"AJI MUHAMMAD ARI WEJAYA, S.J.",2,5373
2024,Kalimantan Utara,372937,DT. BUYUNG PERKASA,3,9476
2024,Kalimantan Utara,372937,"FERNANDO SINAGA, S.Th.",4,27637
2024,Kalimantan Utara,372937,"H. HASAN BASRI, S.E., M.H.",5,51725
2024,Kalimantan Utara,372937,"Dr. Drs. HENDRIS DAMUS, M.SL.",6,19113
2024,Kalimantan Utara,372937,"HERMAN, S.H.",7,55198
2024,Kalimantan Utara,372937,H. ISMUNANDAR AZIS,8,15428
2024,Kalimantan Utara,372937,LARASATI MORISKA,9,45559
2024,Kalimantan Utara,372937,"Dr. Drs. MARTHIN BILLA, M.M.",10,45119
2024,Kalimantan Utara,372937,MUHAMMAD FAJRI ALFA ROBI,11,10312
2024,Kalimantan Utara,372937,"MUHAMMAD SYAWAL, SE. M.M.",12,4032
2024,Kalimantan Utara,372937,"MUKLIS, S.H., M.H.",13,11255
2024,Kalimantan Utara,372937,SISWANTARA,14,3998
2024,Kalimantan Utara,372937,"Hj. SRI SULARTININGSIH, S.I.Kom., M.I.Kom.",15,44455
2024,Kalimantan Utara,372937,"SYAMSUDDIN, S.Pd., M.Pd., M.H.",16,5261
2024,KEP.Bangka Belitung,733440,ALEXANDER FRANSISCUS,1,50281
2024,KEP.Bangka Belitung,733440,"BAHAR BUASAN, S.T., M.Sc.",2,102065
2024,KEP.Bangka Belitung,733440,"Dr. H. BAMBANG DWI HARTONO, M.Si.",3,27207
2024,KEP.Bangka Belitung,733440,Ir. H. DARMANSYAH HUSEIN,4,80188
2024,KEP.Bangka Belitung,733440,"DARWIS, S.Ag-",5,40845
2024,KEP.Bangka Belitung,733440,"DEDY YULIANTO, S.E.",6,24228
2024,KEP.Bangka Belitung,733440,"DINDA REMBULAN, B.A.",7,86813
2024,KEP.Bangka Belitung,733440,"H. EKA MULYA PUTRA, S.E., M.Si.",8,26800
2024,KEP.Bangka Belitung,733440,"FADJAR FAIRY RUSNI, S.H.",9,4740
2024,KEP.Bangka Belitung,733440,"HERRY ERFIAN, S.T.",10,67432
2024,KEP.Bangka Belitung,733440,"Dr. JUNAIDI ABDILLAH, S.H., M.H.",11,11181
2024,KEP.Bangka Belitung,733440,"Dr. JUSTIAR NOER, M.Si.",12,39016
2024,KEP.Bangka Belitung,733440,Ust. H. RUSDIYANTO,13,19743
2024,KEP.Bangka Belitung,733440,H. YUS DERAHMAN,14,36850
2024,KEP.Bangka Belitung,733440,Ust. H. ZUHRI M. SYAZALI,15,116051
2024,KEP.Riau,1036889,"DAVID FAREL SIBUEA, M.Th., D.Min.",1,29943
2024,KEP.Riau,1036889,H. DHARMA SETIAWAN,2,172868
2024,KEP.Riau,1036889,"DWI AJENG SEKAR RESPATY, S.H., M.Kn.",3,111920
2024,KEP.Riau,1036889,"GERRY YASID, S.H., M.H.",4,33981
2024,KEP.Riau,1036889,"Drs. H. HARDI SELAMAT HOOD, M.Si., Ph.D.",5,53782
2024,KEP.Riau,1036889,HARIPINTO TANUWIDJAJA,6,92131
2024,KEP.Riau,1036889,Ir. HOTMAN HUTAPEA,7,20311
2024,KEP.Riau,1036889,Drs. ISMETH ABDULLAH,8,132563
2024,KEP.Riau,1036889,"JUANDA, S.Mn., M.M.",9,18709
2024,KEP.Riau,1036889,RIA SAPTARIKA,10,162400
2024,KEP.Riau,1036889,"Dr. RICHARD HAMONANGAN PASARIBU, B.Sc., M.Sc.",11,78608
2024,KEP.Riau,1036889,SIRAJUDIN NUR,12,81432
2024,KEP.Riau,1036889,STEPHANE GERALD MARTOGI SIBURIAN,13,42203
2024,KEP.Riau,1036889,"SUNARTO PONIMAN, S.H.",14,6038
2024,Maluku Utara,705273,"HASBY YUSUF, S.E.",1,73980
2024,Maluku Utara,705273,HELMI UMAR MUCHSIN,2,46353
2024,Maluku Utara,705273,"HIDAYAT M. SJAH, S.I.P., M.A.P.",3,95030
2024,Maluku Utara,705273,"IKBAL HI. DJABID, S.E., M.M.",4,42675
2024,Maluku Utara,705273,MAKMURDIN MUS,5,49522
2024,Maluku Utara,705273,"Ir. NAMTO ROBA, S.H.",6,75689
2024,Maluku Utara,705273,"Dr. RIVAI UMAR, S.E., M.Si.",10,19674
2024,Maluku Utara,705273,ROSIANA SYARIF,11,36686
2024,Maluku Utara,705273,"SAHRANI SOMADAYO, S.T., M.Si.",12,9767
2024,Maluku Utara,705273,"SAHRIN HAMID, S.H.",13,24913
2024,Maluku Utara,705273,"SALLU AJAM, S.E.",14,6544
2024,Maluku Utara,705273,"SARKA ELADJOUW, S.E",15,28636
2024,Maluku Utara,705273,"Dr. SUDJUD SIRADJUDDIN, S.H., M.H.",16,10656
2024,Maluku Utara,705273,"SUGENG CAHYONO, S.H., M.Si.",17,18369
2024,Nusa Tenggara Barat,2893906,"H. ACHMAD SUKISMAN AZMY, M.H.",1,182624
2024,Nusa Tenggara Barat,2893906,"Dr. AHMAD TURMUZI, S.S., M.Pd.",2,87090
2024,Nusa Tenggara Barat,2893906,"Hj. EVI APITA MAYA, S.H., M.Kn.",3,315007
2024,Nusa Tenggara Barat,2893906,"TGH. IBNU HALIL, S.Ag., M.Pd.I.",4,328713
2024,Nusa Tenggara Barat,2893906,"JAMHARI LATIF, S.E.",5,51132
2024,Nusa Tenggara Barat,2893906,"TGH. LALU GEDE MUHAMAD ALI WIRASAKTI AMIR MURNI, M.A.",6,207600
2024,Nusa Tenggara Barat,2893906,"BRIGJEN TNI (Pum.) LALU RUDY I. SRIGEDE, S.T., M.Si.",7,147046
2024,Nusa Tenggara Barat,2893906,H. LALU SUHAIMI ISMY,8,197816
2024,Nusa Tenggara Barat,2893906,MASKAHYANGAN,9,64835
2024,Nusa Tenggara Barat,2893906,"Hj. MAUREEN G. WENAS, S.E.",10,63971
2024,Nusa Tenggara Barat,2893906,MIRAH MIDADAN FAHMID,11,265104
2024,Nusa Tenggara Barat,2893906,"TGH. MUHAIMIN YAHYA MUTAWALLI, S.Sos.",12,96638
2024,Nusa Tenggara Barat,2893906,MUH RIFKI FARABI,13,284126
2024,Nusa Tenggara Barat,2893906,"MULYADI, S.P.",14,49950
2024,Nusa Tenggara Barat,2893906,"Dr. Drs. H. MUSA SHOFIANDY, S.H., M.M.",15,19344
2024,Nusa Tenggara Barat,2893906,"NURDIN RANGGABARANI, S.H., M.H.",16,135601
2024,Nusa Tenggara Barat,2893906,Hj. NURHAIDAH,17,121053
2024,Nusa Tenggara Barat,2893906,Drs. H. RIDWAN HIDAYAT,18,30137
2024,Nusa Tenggara Barat,2893906,"SA'ADATUL HAYATI PUTRI, S.K.G.",19,49094
2024,Nusa Tenggara Barat,2893906,"SABOLAH, M.Pd.",20,49094
2024,Nusa Tenggara Barat,2893906,H.SUHUBUNNURI,21,20509
2024,Nusa Tenggara Barat,2893906,TAUHID RIFAI .S.Ag,22,56117
2024,Nusa Tenggara Timur,2772248,Ir. ABRAHAM LIYANTO,1,279392
2024,Nusa Tenggara Timur,2772248,"ANGELIUS WAKE KAKO, S.Pd.,M.Si.",2,362645
2024,Nusa Tenggara Timur,2772248,dr. ASYERA R.A. WUNDALERO,3,169974
2024,Nusa Tenggara Timur,2772248,"CHRISTOPHER RAYMOND TANNUR, S.E.",4,150173
2024,Nusa Tenggara Timur,2772248,"EL ASAMAU, S.IP., M.P.P.",5,265900
2024,Nusa Tenggara Timur,2772248,"FERDINANDUS HASIMAN, S.S., M.IP",6,137273
2024,Nusa Tenggara Timur,2772248,"HILDA MANAFE, S.E., M.M.",7,267195
2024,Nusa Tenggara Timur,2772248,"HIRONIMUS MAWO DOPO, S.E.",8,58845
2024,Nusa Tenggara Timur,2772248,IVAN R. RONDO,9,11792
